#{"t_start": 1670430589.468036, "env_id": "jss-v1"}
r,l,t,episode_makespan
31.878788,609,1329.062269,2800
49.252525,612,1329.72152,2714
32.080808,615,1333.469847,2799
40.767677,612,1334.128888,2756
46.222222,616,1334.79238,2729
37.535354,620,1338.379523,2772
57.535354,619,1339.046781,2673
35.515152,611,1339.705109,2782
11.676768,627,1340.380066,2900
16.121212,608,1343.944234,2878
23.59596,615,1344.604996,2841
45.616162,607,1345.261062,2732
38.141414,606,1348.864158,2769
69.656566,613,1349.52345,2613
14.30303,613,1350.182861,2887
51.474747,611,1353.780495,2703
64.0,607,1354.434684,2641
-7.717172,620,1355.102044,2996
44.0,611,1355.759283,2740
66.424242,615,1359.322339,2629
30.262626,616,1359.984919,2808
50.666667,616,1360.647733,2707
70.464646,612,1364.36548,2609
-15.191919,611,1365.02354,3033
52.282828,621,1365.691786,2699
32.484848,609,1369.299792,2797
45.414141,609,1369.956941,2733
39.555556,603,1370.605831,2762
48.444444,612,1371.266655,2718
58.949495,609,1374.850631,2666
